00001,unknown
00002,unknown
00003,unknown
00004,unknown
00005,unknown
00006,unknown
00007,unknown
00008,unknown
00009,unknown
00010,spurious
00011,unknown
00012,unknown
00013,unknown
00014,unknown
00015,unknown
00016,unknown
00017,unknown
00018,unknown
00019,unknown
00020,unknown
00021,unknown
00022,unknown
00023,unknown
00024,unknown
00025,unknown
00026,unknown
00027,unknown
00028,unknown
00029,unknown
00030,unknown
00031,unknown
00032,unknown
00033,spurious
00034,spurious
00035,spurious
00036,unknown
00037,unknown
00038,spurious
00039,unknown
00040,unknown
00041,unknown
00042,unknown
00043,unknown
00044,unknown
00045,unknown
00046,spurious
00047,spurious
00048,unknown
00049,spurious
00050,spurious
00051,spurious
00052,spurious
00053,unknown
00054,spurious
00055,unknown
00056,unknown
00057,unknown
00058,unknown
00059,unknown
00060,unknown
00061,unknown
00062,unknown
00063,unknown
00064,spurious
00065,spurious
00066,spurious
00067,spurious
00068,spurious
00069,unknown
00070,spurious
00071,spurious
00072,spurious
00073,spurious
00074,spurious
00075,spurious
00076,unknown
00077,unknown
00078,spurious
00079,unknown
00080,spurious
00081,spurious
00082,spurious
00083,spurious
00084,spurious
00085,spurious
00086,spurious
00087,spurious
00088,spurious
00089,unknown
00090,spurious
00091,spurious
00092,spurious
00093,unknown
00094,spurious
00095,unknown
00096,unknown
00097,unknown
00098,unknown
00099,unknown
00100,unknown
00101,unknown
00102,unknown
00103,unknown
00104,unknown
00105,spurious
00106,spurious
00107,spurious
00108,spurious
00109,spurious
00110,spurious
00111,spurious
00112,spurious
00113,spurious
00114,unknown
00115,spurious
00116,spurious
00117,spurious
00118,spurious
00119,spurious
00120,spurious
00121,spurious
00122,unknown
00123,unknown
00124,unknown
00125,unknown
00126,unknown
00127,unknown
00128,unknown
00129,unknown
00130,unknown
00131,unknown
00132,unknown
00133,unknown
00134,unknown
00135,unknown
00136,unknown
00137,spurious
00138,spurious
00139,unknown
00140,spurious
00141,spurious
00142,spurious
00143,spurious
00144,spurious
00145,unknown
00146,spurious
00147,unknown
00148,unknown
00149,unknown
00150,unknown
00151,unknown
00152,unknown
00153,unknown
00154,spurious
00155,unknown
00156,spurious
00157,spurious
00158,spurious
00159,spurious
00160,spurious
00161,spurious
00162,spurious
00163,spurious
00164,spurious
00165,spurious
00166,spurious
00167,spurious
00168,unknown
00169,spurious
00170,spurious
00171,spurious
00172,spurious
00173,unknown
00174,unknown
00175,unknown
00176,unknown
00177,unknown
00178,unknown
00179,unknown
00180,unknown
00181,unknown
00182,unknown
00183,unknown
00184,unknown
00185,unknown
00186,unknown
00187,unknown
00188,unknown
00189,unknown
00190,unknown
00191,unknown
00192,unknown
00193,unknown
00194,unknown
00195,unknown
00196,unknown
00197,unknown
00198,unknown
00199,unknown
00200,unknown
00201,unknown
00202,unknown
00203,unknown
00204,unknown
00205,unknown
00206,unknown
00207,unknown
00208,unknown
00209,unknown
00210,unknown
00211,unknown
00212,unknown
00213,unknown
00214,unknown
00215,unknown
00216,spurious
00217,unknown
00218,unknown
00219,spurious
00220,unknown
00221,unknown
00222,unknown
00223,unknown
00224,spurious
00225,spurious
00226,spurious
00227,spurious
00228,unknown
00229,unknown
00230,unknown
00231,unknown
00232,unknown
00233,unknown
00234,unknown
00235,unknown
00236,spurious
00237,spurious
00238,spurious
00239,unknown
00240,spurious
00241,spurious
00242,unknown
00243,unknown
00244,unknown
00245,unknown
00246,unknown
00247,unknown
00248,spurious
00249,unknown
00250,unknown
00251,spurious
00252,spurious
00253,spurious
00254,spurious
00255,spurious
00256,spurious
00257,spurious
00258,spurious
00259,unknown
00260,spurious
00261,spurious
00262,spurious
00263,unknown
00264,unknown
00265,unknown
00266,spurious
00267,spurious
00268,unknown
00269,unknown
00270,unknown
00271,unknown
00272,error
00273,spurious
00274,spurious
00275,spurious
00276,spurious
00277,spurious
00278,spurious
00279,spurious
00280,spurious
00281,unknown
00282,unknown
00283,unknown
00284,unknown
00285,spurious
00286,spurious
00287,spurious
00288,spurious
00289,spurious
00290,spurious
00291,unknown
00292,unknown
00293,unknown
00294,unknown
00295,unknown
00296,spurious
00297,unknown
00298,unknown
00299,unknown
00300,unknown
00301,unknown
00302,unknown
00303,unknown
00304,unknown
00305,unknown
00306,unknown
00307,unknown
00308,unknown
00309,unknown
00310,unknown
00311,unknown
00312,unknown
00313,unknown
00314,unknown
00315,unknown
00316,unknown
00317,unknown
00318,spurious
00319,spurious
00320,unknown
00321,unknown
00322,spurious
