00001,unknown
00002,unknown
00003,unknown
00004,unknown
00005,unknown
00006,unknown
00007,unknown
00008,unknown
00009,spurious
00010,spurious
00011,spurious
00012,unknown
00013,unknown
00014,unknown
00015,unknown
00016,unknown
00017,unknown
00018,unknown
00019,unknown
00020,spurious
00021,spurious
00022,spurious
00023,spurious
00024,unknown
00025,spurious
00026,spurious
00027,unknown
00028,spurious
00029,spurious
00030,spurious
00031,true
00032,unknown
00033,spurious
00034,spurious
00035,spurious
00036,unknown
00037,unknown
00038,unknown
00039,unknown
00040,unknown
00041,spurious
00042,unknown
00043,spurious
00044,unknown
00045,unknown
00046,spurious
00047,unknown
00048,spurious
00049,spurious
00050,spurious
00051,spurious
00052,unknown
00053,unknown
00054,spurious
00055,unknown
00056,unknown
00057,unknown
00058,unknown
00059,unknown
00060,unknown
00061,unknown
00062,unknown
00063,unknown
00064,unknown
00065,unknown
00066,unknown
00067,unknown
00068,unknown
00069,unknown
00070,unknown
00071,unknown
00072,unknown
00073,unknown
00074,unknown
00075,unknown
00076,unknown
00077,unknown
00078,unknown
00079,unknown
00080,unknown
00081,unknown
00082,unknown
00083,unknown
00084,unknown
00085,unknown
00086,unknown
00087,unknown
00088,unknown
00089,unknown
00090,unknown
00091,spurious
00092,spurious
00093,spurious
00094,unknown
00095,spurious
00096,spurious
00097,spurious
00098,unknown
00099,spurious
00100,spurious
00101,spurious
00102,unknown
00103,unknown
00104,spurious
00105,spurious
00106,unknown
00107,spurious
00108,spurious
00109,spurious
00110,spurious
00111,spurious
00112,spurious
00113,spurious
00114,spurious
00115,spurious
00116,spurious
00117,spurious
00118,spurious
00119,spurious
00120,spurious
00121,spurious
00122,spurious
00123,spurious
00124,spurious
00125,spurious
00126,spurious
00127,spurious
00128,spurious
00129,spurious
00130,spurious
00131,spurious
00132,spurious
00133,spurious
00134,spurious
00135,spurious
00136,spurious
00137,spurious
00138,spurious
00139,spurious
00140,spurious
00141,spurious
00142,spurious
00143,spurious
00144,spurious
00145,spurious
00146,spurious
00147,spurious
00148,spurious
00149,spurious
00150,spurious
00151,spurious
00152,spurious
00153,spurious
00154,spurious
00155,spurious
00156,spurious
00157,spurious
00158,spurious
00159,spurious
00160,spurious
00161,spurious
00162,spurious
00163,spurious
00164,spurious
00165,spurious
00166,spurious
00167,spurious
00168,spurious
00169,spurious
00170,spurious
00171,spurious
00172,spurious
00173,spurious
00174,spurious
00175,spurious
00176,spurious
00177,spurious
00178,spurious
00179,spurious
00180,spurious
00181,spurious
00182,spurious
00183,spurious
00184,spurious
00185,spurious
00186,spurious
00187,spurious
00188,spurious
00189,spurious
00190,spurious
00191,spurious
00192,spurious
00193,spurious
00194,spurious
00195,spurious
00196,spurious
00197,spurious
00198,spurious
00199,spurious
00200,spurious
00201,spurious
00202,spurious
00203,spurious
00204,spurious
00205,spurious
00206,spurious
00207,unknown
00208,unknown
00209,unknown
00210,unknown
